img_tag,x_center,y_center,width,height
09_5_19,0.495625,0.54625,0.03374999999999995,0.02750000000000008
09_7_8,0.883125,0.81625,0.03125,0.03249999999999997
09_7_8,0.9143749999999999,0.766875,0.016249999999999987,0.016249999999999987
09_8_22,0.8,0.638125,0.039999999999999925,0.0412499999999999
09_8_22,0.79,0.021875,0.01749999999999996,0.028749999999999998
09_8_23,0.395625,0.385625,0.03375,0.03125
09_8_23,0.024375,0.8612500000000001,0.023749999999999997,0.022500000000000075
09_8_25,0.21000000000000002,0.3825,0.014999999999999986,0.020000000000000018
09_8_25,0.626875,0.25875,0.04125000000000001,0.035
09_8_25,0.499375,0.965625,0.01624999999999993,0.02375000000000005
09_8_25,0.92875,0.6825,0.025000000000000022,0.020000000000000018
09_8_27,0.210625,0.896875,0.06375,0.043749999999999956
09_8_27,0.8725,0.66875,0.025000000000000022,0.022500000000000075
09_9_12,0.13874999999999998,0.515625,0.03,0.028750000000000053
09_9_12,0.63375,0.15625,0.040000000000000036,0.04249999999999998
09_9_12,0.8356250000000001,0.226875,0.026249999999999996,0.03375
09_9_12,0.821875,0.526875,0.023749999999999938,0.016249999999999987
09_9_12,0.82625,0.8200000000000001,0.03249999999999997,0.015000000000000013
09_9_24,0.905625,0.83375,0.043749999999999956,0.03750000000000009
09_9_24,0.6825,0.905625,0.04249999999999998,0.02124999999999999
09_9_9,0.9081250000000001,0.8118749999999999,0.016249999999999987,0.04625000000000001
09_9_9,0.35,0.14500000000000002,0.057499999999999996,0.0325
09_9_9,0.40125,0.114375,0.040000000000000036,0.03375
09_9_9,0.44125000000000003,0.09937499999999999,0.065,0.03624999999999999
09_9_9,0.315625,0.08625,0.02124999999999999,0.020000000000000004
09_9_9,0.319375,0.224375,0.02124999999999999,0.03875000000000001
09_9_9,0.645625,0.41500000000000004,0.02124999999999999,0.02250000000000002
09_9_9,0.042499999999999996,0.58375,0.012500000000000004,0.020000000000000018
09_9_9,0.32375,0.6599999999999999,0.012500000000000011,0.015000000000000013
09_9_9,0.041249999999999995,0.31937499999999996,0.010000000000000002,0.01874999999999999
09_9_9,0.084375,0.33499999999999996,0.01625,0.019999999999999962
09_9_9,0.08124999999999999,0.569375,0.015,0.026249999999999996
10_10_17,0.4875,0.5862499999999999,0.03500000000000003,0.03749999999999998
10_10_17,0.9137500000000001,0.511875,0.04999999999999993,0.043749999999999956
10_10_19,0.513125,0.17125,0.028749999999999942,0.0325
10_10_19,0.458125,0.51,0.04625000000000001,0.03750000000000003
10_10_19,0.80125,0.79125,0.025000000000000022,0.022499999999999964
10_11_10,0.38125,0.119375,0.03999999999999998,0.04374999999999998
10_11_10,0.984375,0.328125,0.03125,0.028750000000000053
10_11_12,0.5018750000000001,0.14375,0.053750000000000075,0.04250000000000001
10_11_12,0.825625,0.596875,0.021250000000000102,0.02375000000000005
10_11_26,0.61875,0.31437499999999996,0.07000000000000006,0.04375000000000001
10_11_26,0.4375,0.5706249999999999,0.04749999999999999,0.026249999999999996
10_11_26,0.388125,0.46625,0.04874999999999996,0.030000000000000027
10_11_4,0.45625000000000004,0.765625,0.03999999999999998,0.03624999999999989
10_11_4,0.325625,0.9875,0.04874999999999996,0.025000000000000022
10_11_8,0.544375,0.323125,0.0412499999999999,0.03125
10_11_8,0.98,0.44,0.040000000000000036,0.030000000000000027
10_12_17,0.0425,0.484375,0.0275,0.048750000000000016
10_12_17,0.651875,0.901875,0.04875000000000007,0.036250000000000004
10_12_17,0.91125,0.2025,0.022499999999999964,0.022499999999999992
10_12_18,0.080625,0.74875,0.03875000000000001,0.03500000000000003
10_12_18,0.06375,0.201875,0.0325,0.03375
10_12_20,0.486875,0.139375,0.03375000000000006,0.023749999999999993
10_12_20,0.498125,0.67,0.04625000000000001,0.04249999999999998
10_13_10,0.2175,0.49374999999999997,0.04249999999999998,0.04749999999999999
10_13_10,0.96,0.7481249999999999,0.02749999999999997,0.026249999999999996
10_13_13,0.6599999999999999,0.159375,0.05500000000000005,0.04124999999999998
10_13_13,0.586875,0.336875,0.026249999999999996,0.026249999999999996
10_13_13,0.658125,0.715625,0.02124999999999999,0.02375000000000005
10_13_13,0.788125,0.6975,0.02124999999999999,0.022499999999999964
10_13_17,0.055,0.024375,0.039999999999999994,0.03375
10_13_17,0.93875,0.2825,0.05500000000000005,0.03750000000000003
10_13_18,0.221875,0.02125,0.03125,0.0225
10_13_18,0.615,0.01625,0.03249999999999997,0.03
10_13_5,0.6993750000000001,0.060625,0.026249999999999996,0.028749999999999998
10_13_5,0.94625,0.52875,0.03749999999999998,0.032500000000000084
10_13_6,0.19874999999999998,0.936875,0.022499999999999992,0.02124999999999999
10_13_6,0.7575000000000001,0.91625,0.06999999999999995,0.03499999999999992
10_14_6,0.1975,0.46625,0.037500000000000006,0.01749999999999996
10_14_6,0.6925,0.17375000000000002,0.030000000000000027,0.024999999999999994
10_14_7,0.9668749999999999,0.2425,0.026249999999999996,0.03249999999999997
10_14_7,0.965625,0.359375,0.04125000000000001,0.043749999999999956
10_15_3,0.53375,0.29125,0.05500000000000005,0.044999999999999984
10_15_3,0.95,0.196875,0.022500000000000075,0.023749999999999993
10_16_6,0.083125,0.31125,0.021250000000000005,0.02250000000000002
10_16_6,0.674375,0.7406250000000001,0.03375000000000006,0.036250000000000004
10_17_24,0.034375,0.856875,0.02625,0.061249999999999916
10_17_24,0.230625,0.675,0.06124999999999997,0.03749999999999998
10_17_7,0.13,0.78375,0.05,0.029999999999999916
10_17_7,0.55375,0.011250000000000001,0.04500000000000004,0.02
10_17_7,0.31125,0.174375,0.05499999999999999,0.028749999999999998
10_17_7,0.564375,0.3375,0.06125000000000003,0.034999999999999976
10_17_7,0.825,0.395,0.02749999999999997,0.03750000000000003
10_17_7,0.540625,0.5875,0.053749999999999964,0.03249999999999997
10_17_7,0.44625000000000004,0.905625,0.04999999999999999,0.03374999999999995
10_17_7,0.59375,0.835,0.030000000000000027,0.030000000000000027
10_17_7,0.77875,0.803125,0.039999999999999925,0.043749999999999956
10_17_7,0.95,0.6893750000000001,0.05500000000000005,0.03375000000000006
10_17_7,0.819375,0.990625,0.028749999999999942,0.018750000000000044
10_18_26,0.475625,0.8787499999999999,0.05625000000000002,0.057499999999999996
10_18_26,0.7050000000000001,0.9199999999999999,0.04999999999999993,0.05999999999999994
10_18_27,0.640625,0.6737500000000001,0.006250000000000089,0.0050000000000000044
10_18_27,0.6268750000000001,0.683125,0.008749999999999925,0.006249999999999978
10_18_27,0.5774999999999999,0.639375,0.015000000000000013,0.008750000000000036
10_18_27,0.61375,0.6425000000000001,0.007500000000000062,0.0050000000000000044
10_18_27,0.62375,0.671875,0.0050000000000000044,0.006250000000000089
10_18_28,0.205625,0.005,0.006249999999999978,0.007500000000000001
10_18_28,0.233125,0.02375,0.006249999999999978,0.0049999999999999975
10_18_28,0.24,0.028749999999999998,0.0050000000000000044,0.005000000000000001
10_18_28,0.25125,0.0475,0.004999999999999977,0.0050000000000000044
10_18_28,0.2575,0.06875,0.0050000000000000044,0.0049999999999999906
10_18_28,0.23062500000000002,0.09,0.0062500000000000056,0.007500000000000007
10_18_28,0.23249999999999998,0.11375,0.007499999999999979,0.0050000000000000044
10_18_28,0.244375,0.1225,0.0062500000000000056,0.0050000000000000044
10_18_28,0.20875,0.213125,0.007500000000000007,0.01125000000000001
10_18_28,0.22375,0.24,0.0050000000000000044,0.007500000000000007
10_18_28,0.2425,0.25375000000000003,0.007500000000000007,0.007500000000000007
10_18_28,0.24625,0.018750000000000003,0.0050000000000000044,0.005000000000000001
10_18_28,0.2575,0.025625000000000002,0.0050000000000000044,0.006250000000000002
10_18_28,0.25,0.29375,0.007499999999999979,0.0050000000000000044
10_18_28,0.254375,0.28875,0.006250000000000033,0.0050000000000000044
10_18_28,0.249375,0.308125,0.0062500000000000056,0.006250000000000033
10_18_28,0.236875,0.304375,0.006249999999999978,0.006249999999999978
10_18_28,0.23,0.321875,0.007500000000000007,0.00874999999999998
10_18_28,0.2425,0.313125,0.007500000000000007,0.011249999999999982
10_18_28,0.23062500000000002,0.263125,0.0062500000000000056,0.003750000000000031
10_18_28,0.22125,0.2575,0.0050000000000000044,0.0050000000000000044
10_18_28,0.205625,0.195,0.00874999999999998,0.010000000000000009
10_18_28,0.210625,0.338125,0.0062500000000000056,0.006249999999999978
10_18_28,0.210625,0.35062499999999996,0.008750000000000008,0.006250000000000033
10_18_28,0.20937499999999998,0.35875,0.0062500000000000056,0.0050000000000000044
10_18_28,0.219375,0.376875,0.0062500000000000056,0.006249999999999978
10_18_28,0.218125,0.385625,0.0062500000000000056,0.003750000000000031
10_18_28,0.218125,0.391875,0.0037500000000000033,0.006250000000000033
10_18_28,0.218125,0.40125,0.0062500000000000056,0.007500000000000007
10_18_28,0.24125,0.44499999999999995,0.007500000000000007,0.007500000000000007
10_18_28,0.253125,0.450625,0.008750000000000008,0.006249999999999978
10_18_28,0.271875,0.491875,0.00874999999999998,0.006249999999999978
10_18_28,0.246875,0.454375,0.0062500000000000056,0.006250000000000033
10_18_28,0.28125,0.503125,0.007499999999999951,0.006249999999999978
10_18_28,0.22062500000000002,0.44375,0.0062500000000000056,0.0050000000000000044
10_18_28,0.23125,0.455625,0.007499999999999979,0.006249999999999978
10_18_28,0.25749999999999995,0.46687500000000004,0.007500000000000007,0.0037499999999999756
10_18_28,0.236875,0.328125,0.006249999999999978,0.006249999999999978
10_18_28,0.218125,0.37,0.0062500000000000056,0.007500000000000007
10_18_28,0.24062499999999998,0.33687500000000004,0.0062500000000000056,0.006250000000000033
10_18_28,0.24875,0.26875000000000004,0.007500000000000007,0.007500000000000007
10_18_28,0.294375,0.5118750000000001,0.006249999999999978,0.006249999999999978
10_18_28,0.258125,0.27375000000000005,0.006249999999999978,0.007500000000000007
10_18_28,0.233125,0.141875,0.00874999999999998,0.013749999999999984
10_18_28,0.490625,0.776875,0.006250000000000033,0.008750000000000036
10_18_28,0.49,0.7618750000000001,0.007500000000000007,0.006249999999999978
10_18_28,0.499375,0.733125,0.008750000000000036,0.006249999999999978
10_18_28,0.435625,0.674375,0.006249999999999978,0.006249999999999978
10_18_28,0.405,0.6712499999999999,0.007500000000000007,0.0050000000000000044
10_18_28,0.50625,0.7581249999999999,0.010000000000000009,0.006249999999999978
10_18_28,0.52,0.736875,0.007500000000000062,0.006249999999999978
10_18_28,0.263125,0.6875,0.006249999999999978,0.004999999999999893
10_18_28,0.3,0.563125,0.010000000000000009,0.008750000000000036
10_18_28,0.323125,0.5218750000000001,0.006249999999999978,0.006249999999999978
10_18_28,0.27875,0.5506249999999999,0.0050000000000000044,0.003750000000000031
10_18_28,0.586875,0.920625,0.008750000000000036,0.008750000000000036
10_18_7,0.43,0.09,0.03500000000000003,0.045
10_18_7,0.635,0.034999999999999996,0.040000000000000036,0.0325
10_19_10,0.14437499999999998,0.67625,0.0062500000000000056,0.007500000000000062
10_19_10,0.14875,0.6699999999999999,0.0050000000000000044,0.0050000000000000044
10_19_10,0.16125,0.6481250000000001,0.0050000000000000044,0.003750000000000031
10_19_10,0.125625,0.6875,0.0062500000000000056,0.004999999999999893
10_19_10,0.113125,0.6956249999999999,0.0062500000000000056,0.006249999999999978
10_19_10,0.105625,0.7075,0.0062500000000000056,0.0050000000000000044
10_19_13,0.30625,0.975,0.05499999999999999,0.030000000000000027
10_19_13,0.65375,0.955625,0.04250000000000009,0.0412499999999999
10_19_13,0.829375,0.155625,0.04874999999999996,0.06375
10_19_18,0.03937499999999999,0.5818749999999999,0.06375,0.03375000000000006
10_19_18,0.17875000000000002,0.6325000000000001,0.03,0.02749999999999997
10_19_18,0.21125,0.715625,0.027499999999999997,0.02124999999999999
10_19_18,0.51125,0.168125,0.027500000000000024,0.016249999999999987
10_19_18,0.5643750000000001,0.21375,0.016249999999999987,0.027499999999999997
10_19_18,0.6174999999999999,0.18,0.032500000000000084,0.015000000000000013
10_19_18,0.6575,0.195625,0.01749999999999996,0.013750000000000012
10_19_18,0.69625,0.1875,0.010000000000000009,0.020000000000000018
10_19_18,0.75125,0.22749999999999998,0.020000000000000018,0.024999999999999994
10_19_18,0.756875,0.22249999999999998,0.02124999999999999,0.024999999999999994
10_19_18,0.760625,0.2175,0.016250000000000098,0.02250000000000002
10_19_26,0.780625,0.9525,0.02124999999999999,0.020000000000000018
10_19_26,0.524375,0.09125,0.03375000000000006,0.042499999999999996
10_19_26,0.740625,0.25875000000000004,0.05125000000000002,0.03250000000000003
10_19_26,0.776875,0.103125,0.05874999999999997,0.03874999999999999
10_19_27,0.153125,0.299375,0.03375,0.026249999999999996
10_19_27,0.296875,0.311875,0.026249999999999996,0.03125
10_19_7,0.361875,0.6387499999999999,0.018750000000000044,0.022500000000000075
10_19_7,0.40812499999999996,0.5856250000000001,0.023749999999999993,0.018749999999999933
10_19_7,0.609375,0.4875,0.02124999999999999,0.02749999999999997
10_19_7,0.586875,0.018750000000000003,0.02124999999999999,0.02
10_19_7,0.58375,0.8456250000000001,0.015000000000000013,0.018749999999999933
10_19_7,0.5774999999999999,0.8887499999999999,0.015000000000000013,0.025000000000000022
10_19_7,0.52125,0.973125,0.020000000000000018,0.013749999999999929
10_19_7,0.6012500000000001,0.9475,0.01749999999999996,0.020000000000000018
10_1_10,0.454375,0.95875,0.011250000000000038,0.015000000000000013
10_1_10,0.5787500000000001,0.9156249999999999,0.015000000000000013,0.016249999999999987
10_1_10,0.5318750000000001,0.73375,0.016249999999999987,0.01750000000000007
10_1_15,0.530625,0.26875,0.018750000000000044,0.020000000000000018
10_1_15,0.754375,0.9225000000000001,0.02124999999999999,0.025000000000000022
10_1_17,0.250625,0.360625,0.016249999999999987,0.01874999999999999
10_1_17,0.254375,0.538125,0.02125000000000002,0.02375000000000005
10_1_17,0.611875,0.56125,0.021250000000000102,0.025000000000000022
10_1_17,0.611875,0.380625,0.016249999999999987,0.026249999999999996
10_1_18,0.1775,0.4575,0.014999999999999986,0.027500000000000024
10_1_18,0.678125,0.87,0.018750000000000044,0.02750000000000008
10_1_2,0.26187499999999997,0.7275,0.03375,0.025000000000000022
10_1_2,0.313125,0.815,0.03375,0.02749999999999997
10_1_2,0.43437499999999996,0.7493749999999999,0.03875000000000001,0.026249999999999996
10_1_2,0.621875,0.75625,0.04625000000000001,0.03249999999999997
10_1_2,0.5175000000000001,0.90625,0.03749999999999998,0.030000000000000027
10_1_5,0.348125,0.036875,0.013749999999999984,0.01875
10_1_5,0.38687499999999997,0.74875,0.01874999999999999,0.022499999999999964
10_1_5,0.37812500000000004,0.2375,0.01874999999999999,0.014999999999999986
10_20_14,0.836875,0.5075000000000001,0.008750000000000036,0.007499999999999951
10_20_14,0.83875,0.516875,0.007500000000000062,0.008750000000000036
10_20_14,0.6,0.419375,0.007500000000000062,0.008750000000000036
10_20_14,0.61,0.41312499999999996,0.007500000000000062,0.006250000000000033
10_20_14,0.604375,0.40875,0.006250000000000089,0.007499999999999951
10_20_14,0.6975,0.156875,0.010000000000000009,0.008750000000000008
10_20_14,0.7024999999999999,0.333125,0.0050000000000000044,0.011249999999999982
10_20_14,0.708125,0.33187500000000003,0.006250000000000089,0.013749999999999984
10_20_14,0.71375,0.33499999999999996,0.007500000000000062,0.012500000000000011
10_20_25,0.074375,0.213125,0.023749999999999993,0.04874999999999999
10_20_25,0.07625,0.78125,0.0325,0.040000000000000036
10_20_5,0.67875,0.11499999999999999,0.007499999999999951,0.007499999999999993
10_20_5,0.6956249999999999,0.110625,0.003750000000000031,0.0062500000000000056
10_20_5,0.5900000000000001,0.3925,0.0050000000000000044,0.0050000000000000044
10_20_5,0.5925,0.364375,0.0050000000000000044,0.003750000000000031
10_20_5,0.5825,0.354375,0.007500000000000062,0.006249999999999978
10_20_5,0.6581250000000001,0.23062500000000002,0.003750000000000031,0.0037500000000000033
10_20_5,0.6643749999999999,0.2275,0.003750000000000031,0.0050000000000000044
10_20_5,0.635625,0.244375,0.006250000000000089,0.0062500000000000056
10_20_5,0.6174999999999999,0.273125,0.0050000000000000044,0.006249999999999978
10_20_5,0.6912499999999999,0.141875,0.0050000000000000044,0.006249999999999978
10_20_5,0.6893750000000001,0.16125,0.003750000000000031,0.010000000000000009
10_20_5,0.68875,0.173125,0.0050000000000000044,0.00874999999999998
10_20_5,0.673125,0.215,0.006249999999999978,0.0050000000000000044
10_20_5,0.6712499999999999,0.22125,0.0050000000000000044,0.0050000000000000044
10_20_5,0.6487499999999999,0.24,0.0050000000000000044,0.0050000000000000044
10_20_5,0.6275,0.2525,0.0050000000000000044,0.0050000000000000044
10_20_5,0.22062500000000002,0.184375,0.0062500000000000056,0.0062500000000000056
10_20_5,0.57375,0.005625,0.007500000000000062,0.00875
10_20_5,0.59625,0.020625,0.015000000000000013,0.00875
10_20_5,0.6681250000000001,0.09,0.006249999999999978,0.007500000000000007
10_20_5,0.638125,0.054375,0.006249999999999978,0.008749999999999994
10_20_5,0.595,0.0325,0.0050000000000000044,0.007499999999999996
10_20_5,0.69,0.0925,0.0050000000000000044,0.007500000000000007
10_20_5,0.87125,0.47,0.010000000000000009,0.014999999999999958
10_20_5,0.95125,0.468125,0.010000000000000009,0.00874999999999998
10_20_5,0.948125,0.41812499999999997,0.006250000000000089,0.011250000000000038
10_20_5,0.9412499999999999,0.37625,0.007499999999999951,0.012500000000000011
10_20_5,0.8387500000000001,0.273125,0.0050000000000000044,0.011249999999999982
10_20_5,0.8625,0.301875,0.0050000000000000044,0.006249999999999978
10_20_5,0.9099999999999999,0.32875,0.0050000000000000044,0.007500000000000007
10_20_5,0.940625,0.25625,0.003750000000000031,0.0050000000000000044
10_20_5,0.931875,0.279375,0.006250000000000089,0.006249999999999978
10_20_5,0.9393750000000001,0.265,0.006249999999999978,0.0050000000000000044
10_20_5,0.9181250000000001,0.315625,0.006249999999999978,0.006249999999999978
10_20_5,0.9524999999999999,0.16562500000000002,0.0050000000000000044,0.0062500000000000056
10_20_5,0.9475,0.184375,0.0050000000000000044,0.0062500000000000056
10_20_5,0.9312499999999999,0.2475,0.0050000000000000044,0.0050000000000000044
10_20_5,0.9293750000000001,0.254375,0.003750000000000031,0.0037499999999999756
10_20_5,0.9293750000000001,0.25875,0.006249999999999978,0.0050000000000000044
10_20_5,0.9475,0.395625,0.0050000000000000044,0.006249999999999978
10_20_5,0.931875,0.395625,0.006250000000000089,0.006249999999999978
10_20_5,0.7093750000000001,0.09125,0.006249999999999978,0.007500000000000007
10_20_7,0.6643749999999999,0.349375,0.006249999999999978,0.006249999999999978
10_20_7,0.604375,0.428125,0.006250000000000089,0.00874999999999998
10_20_7,0.64375,0.45125,0.022500000000000075,0.020000000000000018
10_20_7,0.621875,0.47,0.006249999999999978,0.004999999999999949
10_20_7,0.674375,0.5025,0.016249999999999987,0.007499999999999951
10_20_7,0.7075,0.4375,0.0050000000000000044,0.0050000000000000044
10_20_7,0.700625,0.450625,0.003750000000000031,0.003750000000000031
10_20_7,0.725625,0.450625,0.006249999999999978,0.006249999999999978
10_20_7,0.7175,0.48,0.0050000000000000044,0.0050000000000000044
10_20_7,0.708125,0.46,0.00374999999999992,0.0050000000000000044
10_20_7,0.72875,0.47875,0.0024999999999999467,0.0050000000000000044
10_20_7,0.6993750000000001,0.5049999999999999,0.006249999999999978,0.0050000000000000044
10_20_7,0.736875,0.50875,0.006249999999999978,0.0050000000000000044
10_20_7,0.7362500000000001,0.518125,0.007499999999999951,0.006249999999999978
10_20_7,0.736875,0.469375,0.006249999999999978,0.0037499999999999756
10_20_7,0.7537499999999999,0.600625,0.007499999999999951,0.008750000000000036
10_20_7,0.75,0.659375,0.004999999999999893,0.003750000000000031
10_20_7,0.785625,0.64,0.003750000000000031,0.007500000000000062
10_20_7,0.77875,0.6499999999999999,0.0050000000000000044,0.0050000000000000044
10_20_7,0.799375,0.698125,0.006249999999999978,0.006250000000000089
10_20_7,0.6443749999999999,0.6025,0.006249999999999978,0.012500000000000067
10_20_7,0.6487499999999999,0.48875,0.0050000000000000044,0.007500000000000007
10_20_7,0.6712499999999999,0.49312500000000004,0.0050000000000000044,0.006250000000000033
10_20_7,0.5925,0.57125,0.007499999999999951,0.007499999999999951
10_20_7,0.7537499999999999,0.573125,0.0050000000000000044,0.006250000000000089
10_20_7,0.6425000000000001,0.6725,0.007499999999999951,0.007500000000000062
10_20_7,0.5449999999999999,0.671875,0.007499999999999951,0.006250000000000089
10_20_7,0.5431250000000001,0.685,0.006249999999999978,0.007499999999999951
10_20_7,0.724375,0.485625,0.008750000000000036,0.00874999999999998
10_20_7,0.73125,0.579375,0.007499999999999951,0.008750000000000036
10_20_7,0.8025,0.7362500000000001,0.0024999999999999467,0.0050000000000000044
10_20_7,0.79125,0.65875,0.0050000000000000044,0.0050000000000000044
10_20_7,0.731875,0.5018750000000001,0.003750000000000031,0.006249999999999978
10_20_7,0.74875,0.50875,0.0050000000000000044,0.0050000000000000044
10_20_7,0.7625,0.5918749999999999,0.0050000000000000044,0.008749999999999925
10_20_7,0.775,0.5925,0.007500000000000062,0.012499999999999956
10_20_7,0.7381249999999999,0.614375,0.003750000000000031,0.00374999999999992
10_20_7,0.7575000000000001,0.6475,0.0050000000000000044,0.0050000000000000044
10_20_7,0.75875,0.65875,0.0050000000000000044,0.0050000000000000044
10_20_7,0.8043750000000001,0.655,0.003750000000000031,0.0050000000000000044
10_20_7,0.65625,0.34125,0.004999999999999893,0.007499999999999951
10_20_7,0.6725000000000001,0.390625,0.0050000000000000044,0.006249999999999978
10_20_7,0.688125,0.433125,0.00374999999999992,0.006250000000000033
10_20_7,0.7050000000000001,0.446875,0.0050000000000000044,0.0037499999999999756
10_20_7,0.750625,0.55125,0.00374999999999992,0.0050000000000000044
10_20_7,0.7406250000000001,0.5931249999999999,0.003750000000000031,0.006249999999999978
10_20_7,0.7350000000000001,0.67875,0.0050000000000000044,0.0050000000000000044
10_20_7,0.7887500000000001,0.7537499999999999,0.0050000000000000044,0.0050000000000000044
10_20_7,0.8062499999999999,0.7649999999999999,0.0050000000000000044,0.0050000000000000044
10_20_7,0.774375,0.605,0.003750000000000031,0.0050000000000000044
10_20_7,0.774375,0.6200000000000001,0.003750000000000031,0.0050000000000000044
10_20_7,0.7375,0.48062499999999997,0.007499999999999951,0.011250000000000038
10_20_7,0.7106250000000001,0.46375,0.003750000000000031,0.0050000000000000044
10_20_7,0.746875,0.489375,0.011249999999999982,0.008750000000000036
10_20_7,0.5318750000000001,0.7324999999999999,0.006249999999999978,0.007499999999999951
10_20_7,0.520625,0.79375,0.00374999999999992,0.007499999999999951
10_20_7,0.524375,0.7949999999999999,0.006249999999999978,0.007499999999999951
10_20_7,0.520625,0.78125,0.006250000000000089,0.010000000000000009
10_20_7,0.525625,0.778125,0.006250000000000089,0.006249999999999978
10_20_7,0.5162500000000001,0.860625,0.0050000000000000044,0.006249999999999978
10_20_7,0.694375,0.6325000000000001,0.01375000000000004,0.012500000000000067
10_20_9,0.124375,0.046875,0.01125000000000001,0.011249999999999996
10_20_9,0.12,0.070625,0.0050000000000000044,0.008749999999999994
10_20_9,0.135625,0.0775,0.0062500000000000056,0.012500000000000011
10_20_9,0.21437499999999998,0.6168750000000001,0.016250000000000014,0.016249999999999987
10_20_9,0.235625,0.84375,0.006249999999999978,0.007500000000000062
10_20_9,0.195,0.8612500000000001,0.0050000000000000044,0.007499999999999951
10_20_9,0.10500000000000001,0.58375,0.012499999999999997,0.010000000000000009
10_20_9,0.25875000000000004,0.43062500000000004,0.03250000000000003,0.07624999999999998
10_2_1,0.7537499999999999,0.204375,0.007499999999999951,0.00874999999999998
10_2_1,0.784375,0.15875,0.011249999999999982,0.015000000000000013
10_2_16,0.6775,0.066875,0.020000000000000018,0.021249999999999998
10_2_16,0.02,0.7581249999999999,0.0075,0.018749999999999933
10_2_16,0.025,0.75625,0.0075,0.022499999999999964
10_2_16,0.03125,0.756875,0.007500000000000003,0.02375000000000005
10_2_16,0.108125,0.744375,0.0062500000000000056,0.006250000000000089
10_2_16,0.048125,0.7450000000000001,0.006249999999999999,0.0050000000000000044
10_2_2,0.168125,0.8668750000000001,0.04125000000000001,0.028749999999999942
10_2_2,0.379375,0.250625,0.028749999999999998,0.03125
10_2_2,0.914375,0.76125,0.03125,0.050000000000000044
10_2_2,0.39375,0.980625,0.030000000000000027,0.018750000000000044
10_2_2,0.6637500000000001,0.2525,0.015000000000000013,0.022499999999999992
10_3_2,0.12875,0.06375,0.027499999999999983,0.025
10_3_2,0.600625,0.178125,0.02124999999999999,0.028749999999999998
10_3_2,0.911875,0.575,0.028750000000000053,0.039999999999999925
10_4_11,0.32625000000000004,0.701875,0.007500000000000007,0.008750000000000036
10_4_11,0.33875,0.6993750000000001,0.0050000000000000044,0.006249999999999978
10_4_11,0.12875,0.690625,0.007500000000000007,0.008749999999999925
10_4_22,0.199375,0.405625,0.013749999999999984,0.01874999999999999
10_4_22,0.47624999999999995,0.26187499999999997,0.012500000000000011,0.01874999999999999
10_6_13,0.859375,0.291875,0.013749999999999929,0.01375000000000004
10_6_13,0.9,0.303125,0.012499999999999956,0.016250000000000042
10_6_13,0.114375,0.8025,0.01625,0.01750000000000007
10_6_13,0.145625,0.7593749999999999,0.013749999999999984,0.01375000000000004
10_6_13,0.305,0.5275000000000001,0.01749999999999996,0.015000000000000013
10_6_14,0.114375,0.52875,0.01625,0.03749999999999998
10_6_14,0.245,0.60875,0.015000000000000013,0.02750000000000008
10_6_14,0.205625,0.715,0.016249999999999987,0.022499999999999964
10_6_14,0.46,0.538125,0.010000000000000009,0.016249999999999987
10_6_14,0.22562500000000002,0.725625,0.01125000000000001,0.02375000000000005
10_6_14,0.663125,0.858125,0.016249999999999987,0.02124999999999999
10_6_14,0.141875,0.356875,0.026249999999999996,0.01375000000000004
10_6_14,0.16375,0.3575,0.007500000000000007,0.010000000000000009
10_6_14,0.181875,0.360625,0.02124999999999999,0.016250000000000042
10_6_14,0.550625,0.379375,0.011249999999999982,0.00874999999999998
10_6_14,0.1925,0.1775,0.012500000000000011,0.01999999999999999
10_9_19,0.44625,0.973125,0.010000000000000009,0.013749999999999929
10_9_19,0.459375,0.97125,0.00874999999999998,0.012500000000000067
10_9_25,0.36,0.506875,0.020000000000000018,0.021249999999999936
10_9_25,0.4,0.4925,0.027500000000000024,0.03500000000000003
11_10_13,0.21187499999999998,0.48624999999999996,0.016250000000000014,0.017500000000000016
11_10_13,0.469375,0.048125,0.026249999999999996,0.02375
11_10_28,0.47062499999999996,0.58375,0.01874999999999999,0.040000000000000036
11_10_28,0.306875,0.785625,0.011249999999999982,0.011249999999999982
11_10_28,0.34125,0.7987500000000001,0.012499999999999956,0.012500000000000067
11_10_28,0.34125,0.810625,0.012499999999999956,0.011249999999999982
11_10_30,0.5393749999999999,0.07375000000000001,0.01375000000000004,0.022500000000000006
11_10_30,0.0725,0.420625,0.032499999999999994,0.03875000000000001
11_10_30,0.236875,0.433125,0.011249999999999982,0.023749999999999993
11_10_30,0.116875,0.619375,0.018750000000000003,0.03125
11_10_30,0.155625,0.64125,0.016250000000000014,0.01750000000000007
11_10_30,0.16375,0.7050000000000001,0.024999999999999994,0.02749999999999997
11_10_30,0.240625,0.719375,0.013749999999999984,0.03125
11_10_30,0.22625,0.845625,0.01999999999999999,0.03125
11_11_25,0.584375,0.798125,0.018750000000000044,0.026249999999999996
11_11_25,0.9075,0.915,0.022499999999999964,0.030000000000000027
11_11_26,0.78,0.453125,0.01749999999999996,0.02124999999999999
11_11_26,0.79125,0.673125,0.02750000000000008,0.02375000000000005
11_11_26,0.724375,0.73875,0.018750000000000044,0.025000000000000022
11_11_26,0.6143749999999999,0.9125000000000001,0.036250000000000004,0.03500000000000003
11_11_26,0.891875,0.8300000000000001,0.02124999999999999,0.03500000000000003
